,x
TCGA-2W-A8YY-01,0.577689301205
TCGA-4J-AA1J-01,0.64673014554
TCGA-BI-A0VR-01,0.332577675
TCGA-BI-A0VS-01,0.5087091349289999
TCGA-BI-A20A-01,0.51010340981
TCGA-C5-A0TN-01,0.7877291478020001
TCGA-C5-A1BE-01,0.668982064936
TCGA-C5-A1BF-01,0.636200857202
TCGA-C5-A1BI-01,0.376817769296
TCGA-C5-A1BJ-01,0.402616066425
TCGA-C5-A1BK-01,0.386667208702
TCGA-C5-A1BL-01,0.53405200992
TCGA-C5-A1BM-01,0.461513177258
TCGA-C5-A1BN-01,0.7568017032100001
TCGA-C5-A1BQ-01,0.557742654529
TCGA-C5-A1M5-01,0.623263314472
TCGA-C5-A1M6-01,0.6505672041139999
TCGA-C5-A1M7-01,0.416096293853
TCGA-C5-A1M8-01,0.819082992741
TCGA-C5-A1M9-01,0.67665955965
TCGA-C5-A1ME-01,0.513995646989
TCGA-C5-A1MF-01,0.6524826328
TCGA-C5-A1MH-01,0.2399407
TCGA-C5-A1MI-01,0.723041837421
TCGA-C5-A1MJ-01,0.538955249321
TCGA-C5-A1MK-01,0.404277222373
TCGA-C5-A1ML-01,0.7278383982019999
TCGA-C5-A1MN-01,0.6323252227489999
TCGA-C5-A1MP-01,0.406700968017
TCGA-C5-A2LS-01,0.672177593503
TCGA-C5-A2LT-01,0.4936508128
TCGA-C5-A2LV-01,0.6170648
TCGA-C5-A2LX-01,0.621917157681
TCGA-C5-A2LY-01,0.519371757813
TCGA-C5-A2LZ-01,0.49284905891099995
TCGA-C5-A2M1-01,0.695921421435
TCGA-C5-A2M2-01,0.882030791667
TCGA-C5-A3HD-01,0.836494925
TCGA-C5-A3HE-01,0.42722512444899996
TCGA-C5-A3HF-01,0.464446541714
TCGA-C5-A3HL-01,0.6431807753800001
TCGA-C5-A7CG-01,0.310653433333
TCGA-C5-A7CH-01,0.600125357843
TCGA-C5-A7CJ-01,0.35622191966
TCGA-C5-A7CK-01,0.549487007217
TCGA-C5-A7CL-01,0.568339416711
TCGA-C5-A7CM-01,0.7366777883140001
TCGA-C5-A7CO-01,0.626854875554
TCGA-C5-A7UC-01,0.688769118456
TCGA-C5-A7UE-01,0.514425734898
TCGA-C5-A7UH-01,0.640725718913
TCGA-C5-A7UI-01,0.457169215456
TCGA-C5-A7X3-01,0.35321471801200005
TCGA-C5-A7X5-01,0.7336185438580001
TCGA-C5-A7X8-01,0.660011429286
TCGA-C5-A7XC-01,0.447901150356
TCGA-C5-A8XH-01,0.528165162583
TCGA-C5-A8XI-01,0.46322315984800005
TCGA-C5-A8XJ-01,0.583691637264
TCGA-C5-A8XK-01,0.655079719894
TCGA-C5-A8YQ-01,0.611337483828
TCGA-C5-A8YR-01,0.596548986533
TCGA-C5-A8YT-01,0.605539362588
TCGA-C5-A8ZZ-01,0.590546638415
TCGA-C5-A907-01,0.53881627003
TCGA-DG-A2KH-01,0.5732336242230001
TCGA-DG-A2KJ-01,0.571958707816
TCGA-DG-A2KK-01,0.7565662114210001
TCGA-DG-A2KL-01,0.44574419766500006
TCGA-DG-A2KM-01,0.228239376743
TCGA-DR-A0ZL-01,0.529705335064
TCGA-DR-A0ZM-01,0.36734988110600003
TCGA-DS-A0VK-01,0.680845155662
TCGA-DS-A0VL-01,0.525894229301
TCGA-DS-A0VM-01,0.653105635463
TCGA-DS-A0VN-01,0.423187394793
TCGA-DS-A3LQ-01,0.6307900549100001
TCGA-DS-A5RQ-01,0.573756466158
TCGA-DS-A7WF-01,0.617863879739
TCGA-DS-A7WH-01,0.51726878908
TCGA-DS-A7WI-01,0.600722904309
TCGA-EA-A1QS-01,0.255350403486
TCGA-EA-A1QT-01,0.7453795410840001
TCGA-EA-A3HQ-01,0.668951848667
TCGA-EA-A3HR-01,0.680340416242
TCGA-EA-A3HS-01,0.741553069815
TCGA-EA-A3HT-01,0.42197479203599997
TCGA-EA-A3QD-01,0.441988125
TCGA-EA-A3QE-01,0.380348712183
TCGA-EA-A3Y4-01,0.5275652927350001
TCGA-EA-A410-01,0.5545029417580001
TCGA-EA-A411-01,0.417039834444
TCGA-EA-A439-01,0.5164833600959999
TCGA-EA-A43B-01,0.36674063138999996
TCGA-EA-A44S-01,0.569541413303
TCGA-EA-A4BA-01,0.674106616858
TCGA-EA-A50E-01,0.440008684221
TCGA-EA-A556-01,0.639754998667
TCGA-EA-A5FO-01,0.7805177774250001
TCGA-EA-A5O9-01,0.737743186321
TCGA-EA-A5ZD-01,0.38413424568800003
TCGA-EA-A5ZE-01,0.638244482365
TCGA-EA-A5ZF-01,0.6501132095300001
TCGA-EA-A6QX-01,0.652852827787
TCGA-EA-A78R-01,0.38011134041199995
TCGA-EA-A97N-01,0.45914573836499994
TCGA-EK-A2GZ-01,0.450319362725
TCGA-EK-A2H0-01,0.678678952684
TCGA-EK-A2H1-01,0.38795288995800004
TCGA-EK-A2IP-01,0.759240814949
TCGA-EK-A2PG-01,0.6564954412830001
TCGA-EK-A2PI-01,0.6870582881839999
TCGA-EK-A2PK-01,0.41209197920400004
TCGA-EK-A2PL-01,0.673635301468
TCGA-EK-A2PM-01,0.7255801046100001
TCGA-EK-A2R7-01,0.598794256053
TCGA-EK-A2R8-01,0.523605091752
TCGA-EK-A2R9-01,0.612662321896
TCGA-EK-A2RA-01,0.481492407402
TCGA-EK-A2RB-01,0.7120498177879999
TCGA-EK-A2RC-01,0.519488350398
TCGA-EK-A2RE-01,0.766549175
TCGA-EK-A2RJ-01,0.463069010854
TCGA-EK-A2RK-01,0.710367258882
TCGA-EK-A2RL-01,0.8221050888070001
TCGA-EK-A2RM-01,0.608076391223
TCGA-EK-A2RN-01,0.545467250757
TCGA-EK-A2RO-01,0.619362586443
TCGA-EK-A3GJ-01,0.631750581497
TCGA-EK-A3GK-01,0.736988197395
TCGA-EK-A3GM-01,0.678345491014
TCGA-EK-A3GN-01,0.771221325
TCGA-EX-A1H5-01,0.759440891667
TCGA-EX-A1H6-01,0.501569932749
TCGA-EX-A3L1-01,0.387168566979
TCGA-EX-A449-01,0.701581684375
TCGA-EX-A69L-01,0.385041154189
TCGA-EX-A69M-01,0.5807591404119999
TCGA-EX-A8YF-01,0.551486199024
TCGA-FU-A23K-01,0.478726307238
TCGA-FU-A23L-01,0.492438144092
TCGA-FU-A2QG-01,0.7625943273870001
TCGA-FU-A3EO-01,0.608017943998
